date,lat,lon,tree_id,species,diam_app (cm),height_url,diam_url,notes,row,tree_idx,biomass_kg,biomass_tonnes,biomass_TCO2e,
10/19/22 18:43,37.20118652,-80.57723436,37D01D01-DDDC-48CE-9270-540D9C3B408D,Black Walnut,27.29181945,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F49B47D8C-6A1C-4A99-8150-0EEA97583DCC.png?alt=media&token=62791b75-597c-4765-b66f-6d5c77d13ebf,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F66DE3E7C-5431-4446-A004-0FE73450D904.png?alt=media&token=09103974-92ab-4cf2-a41a-372c91b8d0a7,R20P3,20,3,365.5727716,0.365572772,0.603195073,
10/19/22 18:44,37.20120291,-80.57736989,8703AE4C-12DD-47BE-B55D-BB13DCB1E198,Black Walnut,35.5882585,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1D09A1B5-A382-4E66-9157-D937965754D8.png?alt=media&token=d6bf9ab6-af13-4e6f-8559-ae598c1ceeb9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9A7ED770-2EDB-4AF6-A63C-79A0AF4A1E5D.png?alt=media&token=4ad79f00-9e11-49b4-9acf-b8511c48560e,R20P2,20,2,718.1198696,0.71811987,1.184897785,
10/19/22 18:46,37.2010341,-80.57743586,F3BCC30C-8893-4AA5-B937-ABA4C46EA36A,Black Walnut,29.7576189,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F100FC72C-CC0A-464A-8268-88983EF0ABE8.png?alt=media&token=d56fc419-0fe8-4e8c-89c0-2d8244888a70,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB405FF92-D4DF-4C7C-8553-1945FCC63F35.png?alt=media&token=e1d099eb-1579-46aa-bb75-1432e3487e2a,R20P1,20,1,455.5433194,0.455543319,0.751646477,
10/19/22 18:48,37.20117005,-80.57748891,D733E342-14AD-4F60-A0D7-16152CE95733,Black Walnut,29.68670726,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F480303BE-8EB0-4E71-BBF5-873509367274.png?alt=media&token=27f8a208-221e-4f6a-abfb-cee5f20ae5c2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC47FF0D1-BD41-4DF5-B6B8-5A6E459865C9.png?alt=media&token=59e8a11b-020a-4972-9d4c-72f024e2246f,R21P1,21,1,452.7870874,0.452787087,0.747098694,
10/19/22 18:50,37.20078691,-80.57759117,623AAB9A-8027-4076-AF2F-7205DC5B60F4,Black Walnut,28.871876,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2EEF2A36-E1E9-4D82-95D0-35FFB3066497.png?alt=media&token=175b4a09-3354-4c26-8112-2e4100aa8406,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE4E914D5-F1C1-4098-B4ED-1162ADE784A7.png?alt=media&token=d9a7d7b7-90cd-46eb-a20a-ecc53d2ebbe4,R21P2,21,2,421.8404921,0.421840492,0.696036812,
10/17/22 14:46,37.19952706,-80.57508947,B9D625F1-6928-42E6-9407-62F782443D21,Honey Locust,21.82814926,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F83FBC9C1-1402-4C95-900B-C6483E898EE3.png?alt=media&token=4a90111e-bf19-45c6-a97f-e01ffa67389b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAE565C4D-C88C-4440-BFAB-CD4ABBC1B078.png?alt=media&token=66397a51-1fcc-4433-8b78-a716493bb787,R2P5,2,5,234.0868371,0.234086837,0.386243281,
10/17/22 14:48,37.19951409,-80.57506231,F733B20E-E825-4DD5-A849-4774FB196304,Honey Locust,21.00826353,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDD0C397C-7673-4186-B6ED-FC5EAF75F7D9.png?alt=media&token=96bc1a54-4bc4-4873-b87f-1b4ca419fbf3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F50524FEA-B76D-4A43-9E9C-296744217914.png?alt=media&token=d2cb5663-c475-434a-9bbd-2c8d263da131,R2P4,2,4,213.201903,0.213201903,0.35178314,
10/17/22 14:50,37.19948013,-80.57507895,93B72249-3A69-412D-B72D-EEC51206D60A,Honey Locust,16.61995202,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F675C0740-56F6-4F01-B3B5-899D2F9E37B2.png?alt=media&token=2749003a-20e4-4c98-8ff6-31e59deeb013,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6569FA86-8E45-48C2-A5A6-D3E302272534.png?alt=media&token=d9a65b8b-04fa-45ad-ac8b-70aa4ff2caf4,R2P3,2,3,120.3355543,0.120335554,0.198553665,
10/17/22 14:53,37.19935642,-80.57520845,043F0D12-CECA-4487-823D-753960B1880F,Honey Locust,26.03241801,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCAFFB684-0910-4B6F-910C-8E0B45DADB29.png?alt=media&token=6da73db3-47f5-403d-a669-8032ffb6e780,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0F1F7293-3434-489C-B2AD-078C7C3CFC4F.png?alt=media&token=681e047d-f7e4-46e5-aeca-54eb1cf31da3,R2P2,2,2,359.8384951,0.359838495,0.593733517,
10/17/22 15:00,37.19911418,-80.57528655,53CD38DE-FC73-4A89-BBB9-84A46F45CCCC,Honey Locust,28.48887742,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBA6DC0E8-A54A-4CAB-B7A5-99BFDC50E913.png?alt=media&token=469c9807-c6fe-43a7-9cec-a7ac2a6383ca,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F792E4364-8D68-4399-AAF6-DE407E9DFAB6.png?alt=media&token=8e9a94a1-ade2-4210-a53d-e6b85063bd68,R1P1,1,1,448.4346897,0.44843469,0.739917238,
10/17/22 15:02,37.19920387,-80.57520677,439C3D78-9C45-4E20-B36E-2F904C478C65,Honey Locust,27.17589438,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9ECE5F41-1AE9-4949-9A5A-EBE2DF79E014.png?alt=media&token=c8c4eab5-f631-4e61-b68d-025ef5f10a7f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8BA9E996-A0CD-4D97-AFC5-A16CD8A0B8D7.png?alt=media&token=ca937d0d-ef53-4697-9ae5-150cbd1705e5,R1P2,1,2,399.6496828,0.399649683,0.659421977,
10/17/22 15:04,37.19935155,-80.57508155,F38E946B-D28F-4241-B0BB-0706222A7724,Honey Locust,25.43065548,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF8E78E39-FCF1-409D-87EC-F495FEE58FE6.png?alt=media&token=06381f27-27fc-4509-999c-71091f9cabae,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9BEB02F4-A402-444C-BA2A-77AA752163B8.png?alt=media&token=855e28ab-1c43-4470-88ef-86c95a33c4ad,R1P3,1,3,339.8713017,0.339871302,0.560787648,
10/17/22 15:07,37.19929854,-80.57515028,57E9F62B-A93E-4103-A845-8EB5F111FE2F,Honey Locust,20.69761306,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F67DDFB7C-47F2-4D98-892B-AE4E3BCE6E0E.png?alt=media&token=8f8d8259-c940-4eb0-a4ce-ab2be61b2053,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F208A256D-FFC4-4FBF-B225-9C982B27B625.png?alt=media&token=cbec89a3-4ff3-4c43-ab70-33433ef03e02,R1P4,1,4,205.5881451,0.205588145,0.339220439,
10/17/22 15:09,37.19943265,-80.57502807,0FBE05E3-59E2-42ED-B513-0DECB79780F1,Honey Locust,26.37990415,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F764D4F71-92EA-431A-9483-5A88983FBDED.png?alt=media&token=0caa7445-bebf-4d87-a7a9-071ebb580a7e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2CB5BF8C-F6F5-42B6-8D31-A3419D2586E9.png?alt=media&token=7fa6776d-4d55-4f1d-b69a-8e5d5799b7ff,R1P5,1,5,371.6760853,0.371676085,0.613265541,
10/17/22 15:11,37.19962648,-80.5751502,7A20A6AC-FCC6-4720-84FE-46609AF02602,Honey Locust,20.11667341,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F508FC7B2-1A98-42DE-BAF4-356C03BBA197.png?alt=media&token=2ad0dafb-4b75-4f25-8cd4-460ca26eb721,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F151F1070-7777-462C-88E6-E4453B7F8AC8.png?alt=media&token=30ab03c8-e442-4949-9efd-f6409444ed12,R3P6,3,6,191.7861779,0.191786178,0.316447193,
10/17/22 15:13,37.19955241,-80.57520385,4BC8B900-337E-475F-9D49-9C1EFB962C80,Honey Locust,22.96659648,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF99B7F32-E3DE-443B-8BDD-16DAE880140F.png?alt=media&token=53d9f9a1-9553-4492-bc54-824fbb33c3cc,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3A5CBFEC-F0DF-4DD7-AF35-D2918D4E210A.png?alt=media&token=5bcbf6f0-a8dc-4d5d-898f-05717e5c2aef,R3P5,3,5,265.0169204,0.26501692,0.437277919,
10/17/22 15:15,37.19944937,-80.57531238,CB2FC691-BD95-4AB8-AA7C-07226DEA7D5D,Honey Locust,25.72962344,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F23065F3A-3E20-4593-AC0D-6EF87DA84380.png?alt=media&token=47c38598-d397-42d2-8701-9dd2fa8a8d2f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD048AB7A-51F9-42AD-9EE4-299553CB7F17.png?alt=media&token=70933747-9b95-4cbc-81c9-dc0af07a8f3b,R3P4,3,4,349.7073078,0.349707308,0.577017058,
10/17/22 15:17,37.19934944,-80.57539432,D3FC5E41-811E-44C8-B8EC-3949E5F46EB3,Honey Locust,18.19299459,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F26AFD623-D40B-4BD8-B403-FCFA62A791DE.png?alt=media&token=919f8843-690c-4929-a929-c724bf66d606,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F22ACF8E2-FCC8-41E1-A5DA-D111833A8E34.png?alt=media&token=7dcd544d-2eaa-40fb-99ea-11abb2945777,R3P3,3,3,150.0592715,0.150059271,0.247597798,
10/17/22 15:25,37.19919447,-80.57552993,392936EB-E3C8-4CB1-ACF0-0F186EDB5AA8,Honey Locust,27.69518197,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F73FC3990-F05B-4897-86BF-45969ECDC5CF.png?alt=media&token=9b28a779-55f8-4354-98c4-af75c381e187,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F06DD2B39-77D5-4154-8BA2-D8C5D7046113.png?alt=media&token=2c58b9b0-8069-420b-8712-bf9f47f2b563,R3P1,3,1,418.5481367,0.418548137,0.690604426,
10/17/22 15:28,37.19924571,-80.57565391,5148462A-3FDA-4FA6-A0DF-6013C3853A1F,Honey Locust,27.29497552,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDBC841D7-D2B8-4CB4-A8C3-6BEFCF24897E.png?alt=media&token=e7097d50-a9e4-4821-9aae-5724b9b42926,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE9F83A95-DC52-4F05-B47D-282B4458ABCE.png?alt=media&token=73239d21-445c-4294-9cd1-85ac50a6c323,R4P1,4,1,403.9378947,0.403937895,0.666497526,
10/17/22 15:30,37.19934046,-80.57557564,70B9C06F-46B7-4A82-93B6-0ABB515FAE34,Honey Locust,21.60400003,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F91725195-8BB7-45B0-B49A-23AA93CA5590.png?alt=media&token=dde104d6-cfa3-4d9f-97f3-cf056542483d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0521A151-1CB0-417B-9451-FB875B718DE3.png?alt=media&token=c0fb6a62-9628-42df-bbfb-705a07e53420,R4P2,4,2,228.2625222,0.228262522,0.376633162,
10/17/22 15:32,37.19943308,-80.57549528,202B7ACB-97EC-4640-829A-74C1484EB440,Honey Locust,21.68148756,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F20544945-74E1-45FE-994E-00BDB940EDB0.png?alt=media&token=eaa9802d-c755-4ad5-ae38-c10e70a19ac8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA8A04B9B-ECF0-495B-8AE7-D12B772D1C6D.png?alt=media&token=3b7c1268-4661-4127-a6db-1aebf8c33121,R4P3,4,3,230.2661705,0.230266171,0.379939181,
10/17/22 15:34,37.19950606,-80.57541679,9E4AC524-3DDD-418F-BF5C-D0ED6875D8D8,Honey Locust,31.80693686,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEA1C82DF-2293-4459-83A6-E9301A1DC681.png?alt=media&token=2661d4e8-1387-49b7-a808-ed2072dd1fef,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD38E3DA6-F62E-4C15-893B-509F42036F8C.png?alt=media&token=6eca7094-401b-468d-9f65-fac165d36d50,R4P4,4,4,586.8032799,0.58680328,0.968225412,
10/17/22 15:36,37.19961583,-80.57534845,87AB797F-6A9B-4F4A-BEB8-A35331978404,Honey Locust,16.90617204,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F234C0359-806F-414B-949A-936228CB3E4B.png?alt=media&token=74dbbe6e-e0ac-4460-bca7-abc5f0e2b92f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8EE513DB-9E9F-4725-9D81-5D0A571DB14A.png?alt=media&token=c8c56e4e-e089-4ad7-98b0-3737a1e4c532,R4P5,4,5,125.4570996,0.1254571,0.207004214,
10/17/22 15:39,37.19971072,-80.57520392,B034FCED-0188-44B6-BBD6-D14568A83A11,Honey Locust,24.89914447,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8D7E0585-E9F4-462D-9145-2FEB8E7BFB1A.png?alt=media&token=a448d838-1e62-41ba-85fe-ef5bc3b4b444,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFF5987C9-30EF-48C8-9EDD-84728BF31944.png?alt=media&token=55a37f91-7172-4229-8d96-cb82361fec18,R4P6,4,6,322.7920918,0.322792092,0.532606952,
10/17/22 15:40,37.19980893,-80.57540779,3323D945-07D7-40B5-8EC0-924422B79FF5,Honey Locust,21.55150473,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF65EE0EA-0970-4473-B744-384E6195DC63.png?alt=media&token=127ec9a7-79a7-428c-9949-02a1314a82ed,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFDB99AB0-C8CA-4432-BE99-5869FB8D35ED.png?alt=media&token=0b60c4b2-dd24-4f57-990d-8b8116336abd,R5P6,5,6,226.9109853,0.226910985,0.374403126,
10/17/22 15:42,37.19967816,-80.57544376,03743772-0544-404C-A9B2-C7051BD44226,Honey Locust,20.7634002,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD0070E90-BA2B-4D3F-B5BB-F704BBCF943F.png?alt=media&token=10e9c7bd-d9ee-4b8b-b212-15e3e56a056a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F56F2CFF7-158F-4164-A55F-72BDF909084F.png?alt=media&token=6ca3c323-e77e-4bef-a31a-bc2c0216b33b,R5P5,5,5,207.1868948,0.207186895,0.341858376,
10/17/22 15:47,37.19961093,-80.57564909,92192906-697E-43D1-A2D4-2F27AD4323BC,Honey Locust,12.78478801,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF8ED163D-689D-4FE4-8609-C1E39A691717.png?alt=media&token=3de0a596-5fa3-40ea-8af4-c27539fd9ca5,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2237BBB7-84FC-4440-AB87-43E39811E6F5.png?alt=media&token=b398fab1-cd27-4864-a77f-48e09545dfba,R5P4,5,4,63.42721091,0.063427211,0.104654898,
10/17/22 15:49,37.19960783,-80.57545823,28A9C95E-8E6C-4829-94F7-341812657177,Honey Locust,26.83596611,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7B3B9BCE-F899-485D-9763-EF881CC728E5.png?alt=media&token=932e262d-90ef-431c-8051-1e71d47f3798,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F07E23CEE-CEC9-42AF-972C-4CA1B15AD335.png?alt=media&token=d3e2f38f-50b9-4eb7-b321-9c2593255d07,R5P3,5,3,387.5569012,0.387556901,0.639468887,
10/17/22 15:50,37.19944422,-80.57555823,FB38E872-B8A9-4773-8F3B-1208FFC08F0D,Honey Locust,34.36815441,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3FC79902-28D0-48BF-AD1F-91684DCB2EEF.png?alt=media&token=92cbf230-151e-440d-a86c-d64ab3135dc6,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5C4117DE-A9B5-422A-A9AD-00C9F8B90F80.png?alt=media&token=b9e9570a-30a4-4f9b-aa41-2ad70184fcde,R5P2,5,2,708.9147545,0.708914755,1.169709345,
10/17/22 15:51,37.1993298,-80.57571019,9830B3C9-EA34-4E26-8CD4-53AA17C97B4C,Honey Locust,22.93772399,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F41C7311B-E8C1-46B8-93F0-0F6486DFBC86.png?alt=media&token=145f8798-fb60-430d-8908-af2143c9d282,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F512F1D5D-1089-430C-8FD6-5A742DCF9C11.png?alt=media&token=a33c354f-9710-4433-964f-80c383a9d31e,R5P1,5,1,264.2043977,0.264204398,0.435937256,
10/19/22 17:19,37.2003713,-80.57633732,30DBF0DD-FA79-49DF-B8BB-7BFA1851D60F,Honey Locust,23.22932929,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC35C638F-F143-4A16-9992-69367CB258B8.png?alt=media&token=51f4dadf-f309-428c-9067-e6684c2f2732,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F622D2F17-FDEC-4249-97D9-1764F19119D9.png?alt=media&token=f828df08-0655-48a0-8c95-3a7079389f29,R10P7,10,7,272.4784857,0.272478486,0.449589501,
10/19/22 17:20,37.2003205,-80.57651619,948E5FDC-5B22-4DA5-B7A2-1DD78CE4EB18,Honey Locust,21.65226489,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1B96D83F-95B6-4279-AED4-FC2B38CD64F8.png?alt=media&token=78fcf3a9-150d-4969-8aae-77463585353d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F036F12FA-F07D-4FE4-942A-F0B011CBE5C9.png?alt=media&token=6b3df3df-65cc-47c9-aa0b-76f518eba220,R10P6,10,6,229.5093257,0.229509326,0.378690387,
10/19/22 17:22,37.20015597,-80.57656271,F9452071-6C29-4049-8AF5-53524B930C8A,Honey Locust,19.93767768,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBC640E7B-CA96-4C3F-BA68-D1BB73166A88.png?alt=media&token=c904ae57-519a-4e08-aec1-06cf6f5c3f78,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F76B2BD6D-CD6C-4D73-AB26-EA4B6E26FB39.png?alt=media&token=bba8d35c-876c-420d-993e-241f9db70dff,R10P5,10,5,187.6473052,0.187647305,0.309618054,
10/19/22 17:23,37.20013618,-80.57660638,3A378C02-FCF7-46C6-8A8D-ECC48F037E77,Honey Locust,17.71746427,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F518D3C0B-F47C-415C-A823-069E8918CB57.png?alt=media&token=b3df3c2d-1285-4797-a446-1c01f37c5e22,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEFC2F138-2879-45E0-A7C5-6CE9D1C49742.png?alt=media&token=5e964f3d-211f-451c-9db7-aa8c07befdae,R10P4,10,4,140.6646358,0.140664636,0.232096649,
10/19/22 17:24,37.20011037,-80.57660504,9A88CBEC-7FBB-4F4A-A6F5-740C4DB78433,Honey Locust,19.26211268,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F54AE16FC-2D35-4DBA-A95A-5AE044A62536.png?alt=media&token=68c65baf-a9a0-44d6-9289-736c0e9d3973,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEC529696-EA37-4F10-82A4-4A24B44C8570.png?alt=media&token=1ffff34c-d22a-46c0-ba36-7296e785a130,R10P3,10,3,172.503921,0.172503921,0.28463147,
10/19/22 17:25,37.20003081,-80.5766779,C000EB13-A658-428F-9313-6E75416F501B,Honey Locust,23.09944928,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC1B342D4-0521-4631-AEB3-B9F5B9C0FB9A.png?alt=media&token=55cae527-f88a-4b13-8ae4-4e789e175112,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1A07F30E-038B-417D-8595-492B5CB479C7.png?alt=media&token=97545333-a705-4e6a-8fd8-329b83244746,R10P2,10,2,268.7746304,0.26877463,0.44347814,
10/19/22 17:26,37.20002844,-80.57668475,50FBA950-2677-4974-B224-0C374D35EED7,Honey Locust,23.95869046,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F50C5B772-9E6F-415F-AD91-916A395BFE9E.png?alt=media&token=63e2aaa4-b9bf-454c-ac16-7bd35868ec67,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F862D03C7-2D5B-4372-BFCF-BF999417009F.png?alt=media&token=ad8e6bad-d6c1-42ea-8a60-dbcb1f65c089,R10P1,10,1,293.836725,0.293836725,0.484830596,
10/19/22 17:29,37.20008506,-80.57690344,B70B2ECA-2117-4367-865C-375613A3CEFD,Honey Locust,20.53111047,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCED89BF1-7AA9-4CE8-8BE9-B57686792894.png?alt=media&token=42c2698e-5aeb-4bc7-a73b-e408a393c8be,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8E7B01FB-9F5A-423B-9392-E911879893FD.png?alt=media&token=0c5870ca-58aa-4ff1-bcd0-bc42b7f93eaa,R11P1,11,1,201.5744437,0.201574444,0.332597832,
10/19/22 17:31,37.20016326,-80.57729621,93859343-BC29-41A8-AEB2-B9BB52C30E3B,Honey Locust,20.88153511,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0AFE88BF-A692-48B1-8D85-48722D7E2E50.png?alt=media&token=df43f790-20d5-46c5-b4ad-8fcf1b9049f9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F38D722C9-FCE2-4F1B-89EF-41C6E97F48AE.png?alt=media&token=65a1b3d8-788e-414d-8226-31e4a19024fe,R11P2,11,2,210.0761641,0.210076164,0.346625671,
10/19/22 17:31,37.20022495,-80.57672935,B8D40707-BCAB-4DAB-9123-A53D88A46D84,Honey Locust,19.7463423,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF448093A-01E0-4C42-B3C9-063908D2D04C.png?alt=media&token=8572ee83-4045-4685-a0ff-9a237e54cb01,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE3F1E4C5-B7DD-451C-8CB5-ACA91006D41D.png?alt=media&token=e511e201-99f0-468a-a45e-87e95a5b75de,R11P3,11,3,183.281928,0.183281928,0.302415181,
10/19/22 17:33,37.20033815,-80.57662508,6B6EA855-D2ED-44C5-9EAE-FA41A006A689,Honey Locust,18.51000339,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6C44B7DF-EEAD-404E-8968-22BCA8076D3E.png?alt=media&token=896cf0ea-f205-410a-beb5-3211c6328475,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEE0C12AE-1BF5-4470-B84C-EDBB926D24DA.png?alt=media&token=494db9e4-7781-47f5-a0ea-3db9c8916594,R11P4,11,4,156.5222084,0.156522208,0.258261644,
10/19/22 17:34,37.20036002,-80.57654436,8410964C-6FAE-4079-9DFA-80F3459A179E,Honey Locust,20.83293349,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F829E3AE5-5AB2-4203-876D-B2A48921A051.png?alt=media&token=56fcad8a-8309-4d10-8f4c-7157a5c8ebb3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F28C8E417-1E4B-4453-95B0-00EBF9010F10.png?alt=media&token=5ad420b9-e0fc-4fd8-9d18-285154330879,R11P5,11,5,208.884636,0.208884636,0.344659649,
10/19/22 17:36,37.20052749,-80.57641067,7538001C-0BE6-4467-A664-DEF82A4ADD39,Honey Locust,19.7776109,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8FAF7FDC-994C-44F3-A7FD-8A95E8A9E824.png?alt=media&token=f4f821ad-118e-4216-8852-a27d77ea0bf3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCE5835FA-E46D-4678-B8B0-159C225A31A7.png?alt=media&token=2fe2cfa4-7439-49e4-ac98-e9ae30a4a18c,R11P6,11,6,183.9911864,0.183991186,0.303585458,
10/19/22 17:38,37.20052837,-80.57650848,F2F94FCC-85DF-4F94-92DE-A37EC5978E9C,Honey Locust,27.51443088,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAB7813BC-DE7C-4F7D-B08F-02AC68EA30DF.png?alt=media&token=d2039bd9-c2ae-4744-94ca-91eb4213c947,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F45DAD1B4-CA24-48E0-87B0-1C74CB4E9868.png?alt=media&token=3b2da654-5e2f-4a8d-9c40-e566c65440c5,R12P6,12,6,411.9115488,0.411911549,0.679654055,
10/19/22 17:40,37.20049742,-80.57656167,9CA3FFB4-728B-4983-8D17-F45B308AED6C,Honey Locust,17.99666435,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE474929D-3D69-4C04-8C48-FD1F35F710E0.png?alt=media&token=b0107030-41e5-455d-b926-8f42739624bd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F16B32AE7-5C01-446B-B747-E09A0E3161D1.png?alt=media&token=481ea8f6-8f73-49dc-b978-4e47b2c2eb84,R12P5,12,5,146.1370774,0.146137077,0.241126178,
